1710624081.3194733, LOAD, test_files/ipanema.txt, tmp1
1710624081.3197024, LOAD, test_files/unforgettable.txt, tmp3
1710624081.346882, SEND_ALL, 41
1710624081.347126, CONNECT, 42
1710624081.3472018, SEND_ALL, 42
1710624081.347256, CONNECT, 43
1710624081.3472862, SEND_ALL, 43
1710624081.3474705, CONNECT, 44
1710624081.3475344, SEND_ALL, 44
1710624081.347615, CONNECT, 45
1710624081.347644, SEND_ALL, 45
1710624081.3478768, CONNECT, 46
1710624081.3479493, SEND_ALL, 46
1710624081.3480034, CONNECT, 47
1710624081.3480263, SEND_ALL, 47
1710624081.3482056, CONNECT, 48
1710624081.348269, SEND_ALL, 48
1710624081.3483286, CONNECT, 49
1710624081.348352, SEND_ALL, 49
1710624081.3486083, CONNECT, 50
1710624081.3486805, SEND_ALL, 50
1710624081.3487427, CONNECT, 51
1710624081.3487654, SEND_ALL, 51
1710624081.3490145, CONNECT, 52
1710624081.3490765, SEND_ALL, 52
1710624081.3491309, CONNECT, 53
1710624081.3491533, SEND_ALL, 53
1710624081.3493757, CONNECT, 54
1710624081.3494463, SEND_ALL, 54
1710624081.3495011, CONNECT, 55
1710624081.3495235, SEND_ALL, 55
1710624081.3499334, CONNECT, 56
1710624081.3500135, SEND_ALL, 56
1710624081.350081, CONNECT, 57
1710624081.3501046, SEND_ALL, 57
1710624081.3503377, CONNECT, 58
1710624081.3504071, SEND_ALL, 58
1710624081.3504622, CONNECT, 59
1710624081.3504848, SEND_ALL, 59
1710624081.3507133, CONNECT, 60
1710624081.350785, SEND_ALL, 60
1710624081.3508544, CONNECT, 61
1710624081.3508916, SEND_ALL, 61
1710624081.351156, CONNECT, 62
1710624081.35123, SEND_ALL, 62
1710624081.3512988, CONNECT, 63
1710624081.3513227, SEND_ALL, 63
1710624081.3515415, CONNECT, 64
1710624081.3516185, SEND_ALL, 64
1710624081.3516932, CONNECT, 65
1710624081.3517165, SEND_ALL, 65
1710624081.351966, CONNECT, 66
1710624081.3520453, SEND_ALL, 66
1710624081.3521008, CONNECT, 67
1710624081.3521237, SEND_ALL, 67
1710624081.3523421, CONNECT, 68
1710624081.3524294, SEND_ALL, 68
1710624081.352555, CONNECT, 69
1710624081.3525832, SEND_ALL, 69
1710624081.352948, CONNECT, 70
1710624081.3530624, SEND_ALL, 70
1710624081.353153, CONNECT, 71
1710624081.3531876, SEND_ALL, 71
1710624081.3534148, CONNECT, 72
1710624081.3535197, SEND_ALL, 72
1710624081.3535855, CONNECT, 73
1710624081.3536088, SEND_ALL, 73
1710624081.3541033, CONNECT, 74
1710624081.3541734, SEND_ALL, 74
1710624081.3542342, CONNECT, 75
1710624081.354257, SEND_ALL, 75
1710624081.3544662, CONNECT, 76
1710624081.3545306, SEND_ALL, 76
1710624081.354589, CONNECT, 77
1710624081.3546114, SEND_ALL, 77
1710624081.354836, CONNECT, 78
1710624081.354901, SEND_ALL, 78
1710624081.3549562, CONNECT, 79
1710624081.3549788, SEND_ALL, 79
1710624081.3551571, CONNECT, 80
1710624081.355214, SEND_ALL, 80
1710624081.3552682, CONNECT, 81
1710624081.3552907, SEND_ALL, 81
1710624081.3556328, CONNECT, 82
1710624081.3557065, SEND_ALL, 82
1710624081.3557663, CONNECT, 83
1710624081.3557897, SEND_ALL, 83
1710624081.3559787, CONNECT, 84
1710624081.3560438, SEND_ALL, 84
1710624081.3560996, CONNECT, 85
1710624081.3561218, SEND_ALL, 85
1710624081.3563552, CONNECT, 86
1710624081.3564646, SEND_ALL, 86
1710624081.3565278, CONNECT, 87
1710624081.356551, SEND_ALL, 87
1710624081.3567321, CONNECT, 88
1710624081.3567939, SEND_ALL, 88
1710624081.3568532, CONNECT, 89
1710624081.3568761, SEND_ALL, 89
1710624081.3571072, CONNECT, 90
1710624081.3571703, SEND_ALL, 90
1710624081.3572242, CONNECT, 91
1710624081.357247, SEND_ALL, 91
1710624081.3574657, CONNECT, 92
1710624081.3575265, SEND_ALL, 92
1710624081.3575802, CONNECT, 93
1710624081.3576028, SEND_ALL, 93
1710624081.3596647, CONNECT, 94
1710624081.359774, SEND_ALL, 94
1710624081.3598669, CONNECT, 95
1710624081.359891, SEND_ALL, 95
1710624081.3601248, CONNECT, 96
1710624081.3601913, SEND_ALL, 96
1710624081.360249, CONNECT, 97
1710624081.3602731, SEND_ALL, 97
1710624081.3606055, CONNECT, 98
1710624081.3606787, SEND_ALL, 98
1710624081.3607352, CONNECT, 99
1710624081.3607578, SEND_ALL, 99
1710624081.3607817, RECEIVED, 0
1710624081.364229, WAIT, 0, 201
1710624081.3742425, RECEIVED, 1
1710624081.3771005, WAIT, 1, 200
1710624081.3772483, RECEIVED, 2
1710624081.3778784, WAIT, 2, 201
1710624081.3781655, RECEIVED, 3
1710624081.3797169, WAIT, 3, 200
1710624081.3797681, RECEIVED, 4
1710624081.380727, WAIT, 4, 201
1710624081.3810544, RECEIVED, 5
1710624081.3822508, WAIT, 5, 200
1710624081.3823147, RECEIVED, 6
1710624081.3830335, WAIT, 6, 201
1710624081.3857982, RECEIVED, 7
1710624081.3894298, WAIT, 7, 200
1710624081.4057884, RECEIVED, 8
1710624081.4084404, WAIT, 8, 201
1710624081.4087489, RECEIVED, 9
1710624081.4094896, WAIT, 9, 200
1710624081.409532, RECEIVED, 10
1710624081.4115674, WAIT, 10, 201
1710624081.411771, RECEIVED, 11
1710624081.4126391, WAIT, 11, 200
1710624081.4127095, RECEIVED, 12
1710624081.4133477, WAIT, 12, 201
1710624081.413575, RECEIVED, 13
1710624081.416791, WAIT, 13, 200
1710624081.416873, RECEIVED, 14
1710624081.4175391, WAIT, 14, 201
1710624081.4177952, RECEIVED, 15
1710624081.4233124, WAIT, 15, 200
1710624081.4234052, RECEIVED, 16
1710624081.4241767, WAIT, 16, 201
1710624081.4244845, RECEIVED, 17
1710624081.4253862, WAIT, 17, 200
1710624081.4254189, RECEIVED, 18
1710624081.428306, WAIT, 18, 201
1710624081.4285285, RECEIVED, 19
1710624081.4316347, WAIT, 19, 200
1710624081.431732, RECEIVED, 20
1710624081.4320369, WAIT, 20, 201
1710624081.4322603, RECEIVED, 21
1710624081.4328845, WAIT, 21, 200
1710624081.4329145, RECEIVED, 22
1710624081.435921, WAIT, 22, 201
1710624081.4363399, RECEIVED, 23
1710624081.4370596, WAIT, 23, 200
1710624081.437106, RECEIVED, 24
1710624081.4378798, WAIT, 24, 201
1710624081.4380903, RECEIVED, 25
1710624081.4457505, WAIT, 25, 200
1710624081.4458458, RECEIVED, 26
1710624081.446297, WAIT, 26, 201
1710624081.446627, RECEIVED, 27
1710624081.4471893, WAIT, 27, 200
1710624081.4472294, RECEIVED, 28
1710624081.447841, WAIT, 28, 201
1710624081.448131, RECEIVED, 29
1710624081.4487479, WAIT, 29, 200
1710624081.4487808, RECEIVED, 30
1710624081.4522066, WAIT, 30, 201
1710624081.452451, RECEIVED, 31
1710624081.4542367, WAIT, 31, 200
1710624081.4647954, RECEIVED, 32
1710624081.4653032, WAIT, 32, 201
1710624081.4656148, RECEIVED, 33
1710624081.468267, WAIT, 33, 200
1710624081.4683528, RECEIVED, 34
1710624081.4691598, WAIT, 34, 201
1710624081.469415, RECEIVED, 35
1710624081.4704387, WAIT, 35, 200
1710624081.4704967, RECEIVED, 36
1710624081.4734662, WAIT, 36, 201
1710624081.474422, RECEIVED, 37
1710624081.475465, WAIT, 37, 200
1710624081.4755108, RECEIVED, 38
1710624081.476346, WAIT, 38, 201
1710624081.476604, RECEIVED, 39
1710624081.4876523, WAIT, 39, 200
1710624081.487752, RECEIVED, 40
1710624081.4887545, WAIT, 40, 201
1710624081.4892948, RECEIVED, 41
1710624081.493198, WAIT, 41, 200
1710624081.4933145, RECEIVED, 42
1710624081.496538, WAIT, 42, 201
1710624081.4969616, RECEIVED, 43
1710624081.4987187, WAIT, 43, 200
1710624081.5070832, RECEIVED, 44
1710624081.507545, WAIT, 44, 201
1710624081.5089335, RECEIVED, 45
1710624081.5130057, WAIT, 45, 200
1710624081.5130975, RECEIVED, 46
1710624081.5172343, WAIT, 46, 201
1710624081.5176694, RECEIVED, 47
1710624081.5188484, WAIT, 47, 200
1710624081.5189128, RECEIVED, 48
1710624081.522678, WAIT, 48, 201
1710624081.5296574, RECEIVED, 49
1710624081.5326066, WAIT, 49, 200
1710624081.5349174, RECEIVED, 50
1710624081.536931, WAIT, 50, 201
1710624081.5378923, RECEIVED, 51
1710624081.5390484, WAIT, 51, 200
1710624081.5393965, RECEIVED, 52
1710624081.5396864, WAIT, 52, 201
1710624081.5400662, RECEIVED, 53
1710624081.5407748, WAIT, 53, 200
1710624081.5408225, RECEIVED, 54
1710624081.5410838, WAIT, 54, 201
1710624081.5413752, RECEIVED, 55
1710624081.5434313, WAIT, 55, 200
1710624081.54352, RECEIVED, 56
1710624081.5440264, WAIT, 56, 201
1710624081.5443273, RECEIVED, 57
1710624081.545491, WAIT, 57, 200
1710624081.5456102, RECEIVED, 58
1710624081.5480049, WAIT, 58, 201
1710624081.5484257, RECEIVED, 59
1710624081.54919, WAIT, 59, 200
1710624081.5492606, RECEIVED, 60
1710624081.5532749, WAIT, 60, 201
1710624081.553748, RECEIVED, 61
1710624081.5565162, WAIT, 61, 200
1710624081.556636, RECEIVED, 62
1710624081.5570505, WAIT, 62, 201
1710624081.5574596, RECEIVED, 63
1710624081.558196, WAIT, 63, 200
1710624081.558267, RECEIVED, 64
1710624081.5599174, WAIT, 64, 201
1710624081.5604475, RECEIVED, 65
1710624081.561402, WAIT, 65, 200
1710624081.5614848, RECEIVED, 66
1710624081.5620496, WAIT, 66, 201
1710624081.5624323, RECEIVED, 67
1710624081.5631528, WAIT, 67, 200
1710624081.5632339, RECEIVED, 68
1710624081.563521, WAIT, 68, 201
1710624081.5638676, RECEIVED, 69
1710624081.564433, WAIT, 69, 200
1710624081.5644813, RECEIVED, 70
1710624081.5647094, WAIT, 70, 201
1710624081.565068, RECEIVED, 71
1710624081.565915, WAIT, 71, 200
1710624081.565989, RECEIVED, 72
1710624081.5679567, WAIT, 72, 201
1710624081.5684464, RECEIVED, 73
1710624081.5693922, WAIT, 73, 200
1710624081.5694926, RECEIVED, 74
1710624081.5712814, WAIT, 74, 201
1710624081.571742, RECEIVED, 75
1710624081.57267, WAIT, 75, 200
1710624081.5727417, RECEIVED, 76
1710624081.576145, WAIT, 76, 201
1710624081.576564, RECEIVED, 77
1710624081.5773685, WAIT, 77, 200
1710624081.5774236, RECEIVED, 78
1710624081.578112, WAIT, 78, 201
1710624081.5784254, RECEIVED, 79
1710624081.579055, WAIT, 79, 200
1710624081.579097, RECEIVED, 80
1710624081.5793364, WAIT, 80, 201
1710624081.5796463, RECEIVED, 81
1710624081.580316, WAIT, 81, 200
1710624081.5808382, RECEIVED, 82
1710624081.5811138, WAIT, 82, 201
1710624081.581449, RECEIVED, 83
1710624081.5821745, WAIT, 83, 200
1710624081.5822213, RECEIVED, 84
1710624081.583402, WAIT, 84, 201
1710624081.5917513, RECEIVED, 85
1710624081.596813, WAIT, 85, 200
1710624081.5969062, RECEIVED, 86
1710624081.5995464, WAIT, 86, 201
1710624081.5999315, RECEIVED, 87
1710624081.6007104, WAIT, 87, 200
1710624081.6007624, RECEIVED, 88
1710624081.6040277, WAIT, 88, 201
1710624081.604419, RECEIVED, 89
1710624081.6072404, WAIT, 89, 200
1710624081.60733, RECEIVED, 90
1710624081.6083477, WAIT, 90, 201
1710624081.608723, RECEIVED, 91
1710624081.6107543, WAIT, 91, 200
1710624081.6108224, RECEIVED, 92
1710624081.6114712, WAIT, 92, 201
1710624081.6117485, RECEIVED, 93
1710624081.612198, WAIT, 93, 200
1710624081.612228, RECEIVED, 94
1710624081.6124012, WAIT, 94, 201
1710624081.6126273, RECEIVED, 95
1710624081.6131902, WAIT, 95, 200
1710624081.6132193, RECEIVED, 96
1710624081.6134028, WAIT, 96, 201
1710624081.6136358, RECEIVED, 97
1710624081.6155162, WAIT, 97, 200
1710624081.615547, RECEIVED, 98
1710624081.671526, WAIT, 98, 201
1710624081.6719296, RECEIVED, 99
1710624081.6725073, WAIT, 99, 200
1710624081.6726437, UNLOAD, tmp0
1710624081.6727078, UNLOAD, tmp1
1710624081.6727896, UNLOAD, tmp2
1710624081.6728354, UNLOAD, tmp3
1710624081.6728742, UNLOAD, tmp4
1710624081.672959, UNLOAD, tmp5
1710624081.673012, UNLOAD, tmp6
1710624081.6730573, UNLOAD, tmp7
1710624081.6730993, UNLOAD, tmp8
1710624081.6734257, UNLOAD, tmp9
1710624081.6736007, UNLOAD, tmp10
1710624081.6736555, UNLOAD, tmp11
1710624081.6736994, UNLOAD, tmp12
1710624081.673745, UNLOAD, tmp13
1710624081.6737933, UNLOAD, tmp14
1710624081.6738374, UNLOAD, tmp15
1710624081.6738775, UNLOAD, tmp16
1710624081.6739256, UNLOAD, tmp17
1710624081.6740453, UNLOAD, tmp18
1710624081.6748013, UNLOAD, tmp19
1710624081.674928, UNLOAD, tmp20
1710624081.674987, UNLOAD, tmp21
1710624081.675034, UNLOAD, tmp22
1710624081.6752806, UNLOAD, tmp23
1710624081.675334, UNLOAD, tmp24
1710624081.6753793, UNLOAD, tmp25
1710624081.675423, UNLOAD, tmp26
1710624081.6754658, UNLOAD, tmp27
1710624081.6755118, UNLOAD, tmp28
1710624081.6755571, UNLOAD, tmp29
1710624081.6756005, UNLOAD, tmp30
1710624081.675646, UNLOAD, tmp31
1710624081.6756845, UNLOAD, tmp32
1710624081.6757298, UNLOAD, tmp33
1710624081.6758537, UNLOAD, tmp34
1710624081.6759088, UNLOAD, tmp35
1710624081.6759717, UNLOAD, tmp36
1710624081.6760178, UNLOAD, tmp37
1710624081.6760619, UNLOAD, tmp38
1710624081.6761336, UNLOAD, tmp39
1710624081.6764147, UNLOAD, tmp40
1710624081.6765008, UNLOAD, tmp41
1710624081.6765447, UNLOAD, tmp42
1710624081.676583, UNLOAD, tmp43
1710624081.6766174, UNLOAD, tmp44
1710624081.6766562, UNLOAD, tmp45
1710624081.676694, UNLOAD, tmp46
1710624081.6767287, UNLOAD, tmp47
1710624081.676944, UNLOAD, tmp48
1710624081.677079, UNLOAD, tmp49
1710624081.6772375, UNLOAD, tmp50
1710624081.6774812, UNLOAD, tmp51
1710624081.6775665, UNLOAD, tmp52
1710624081.6776123, UNLOAD, tmp53
1710624081.6776607, UNLOAD, tmp54
1710624081.6777031, UNLOAD, tmp55
1710624081.6777434, UNLOAD, tmp56
1710624081.6777864, UNLOAD, tmp57
1710624081.6778257, UNLOAD, tmp58
1710624081.677865, UNLOAD, tmp59
1710624081.6781824, UNLOAD, tmp60
1710624081.6782408, UNLOAD, tmp61
1710624081.6782844, UNLOAD, tmp62
1710624081.6783273, UNLOAD, tmp63
1710624081.678369, UNLOAD, tmp64
1710624081.6784136, UNLOAD, tmp65
1710624081.678457, UNLOAD, tmp66
1710624081.6784942, UNLOAD, tmp67
1710624081.6788266, UNLOAD, tmp68
1710624081.6789527, UNLOAD, tmp69
1710624081.6790228, UNLOAD, tmp70
1710624081.679076, UNLOAD, tmp71
1710624081.6791122, UNLOAD, tmp72
1710624081.679149, UNLOAD, tmp73
1710624081.6791878, UNLOAD, tmp74
1710624081.6792252, UNLOAD, tmp75
1710624081.679259, UNLOAD, tmp76
1710624081.6793, UNLOAD, tmp77
1710624081.6795073, UNLOAD, tmp78
1710624081.6796231, UNLOAD, tmp79
1710624081.679667, UNLOAD, tmp80
1710624081.6797094, UNLOAD, tmp81
1710624081.67975, UNLOAD, tmp82
1710624081.6797855, UNLOAD, tmp83
1710624081.6798217, UNLOAD, tmp84
1710624081.679861, UNLOAD, tmp85
1710624081.6798995, UNLOAD, tmp86
1710624081.6799364, UNLOAD, tmp87
1710624081.6799717, UNLOAD, tmp88
1710624081.6800344, UNLOAD, tmp89
1710624081.680078, UNLOAD, tmp90
1710624081.6801155, UNLOAD, tmp91
1710624081.680155, UNLOAD, tmp92
1710624081.6801934, UNLOAD, tmp93
1710624081.6802962, UNLOAD, tmp94
1710624081.680406, UNLOAD, tmp95
1710624081.680451, UNLOAD, tmp96
1710624081.680491, UNLOAD, tmp97
1710624081.6805394, UNLOAD, tmp98
1710624081.6805778, UNLOAD, tmp99
